ID,Date,Type,Content,Unnamed: 4
823726,2026-02-01T08:54:15+00:00,text,We can make something crazy,
823725,2026-02-01T08:54:14+00:00,text,Just 7 minutes after that take some rest,
823724,2026-02-01T08:54:13+00:00,text,Can't message more,
823723,2026-02-01T08:54:12+00:00,text,Always support SuperEx,
823722,2026-02-01T08:54:12+00:00,text,All ants,
823720,2026-02-01T08:54:12+00:00,text,Where is my valentine gift 😏,
823719,2026-02-01T08:54:12+00:00,text,Lift,
823714,2026-02-01T08:54:11+00:00,text,Can't take rest,
823708,2026-02-01T08:54:10+00:00,text,Go guys,
823706,2026-02-01T08:54:10+00:00,text,Keep support SuperEx,
823705,2026-02-01T08:54:09+00:00,text,Fly high,
823704,2026-02-01T08:54:09+00:00,text,I'm ordering food from there after getting 10$,
823703,2026-02-01T08:54:08+00:00,text,Let's goooo,
823702,2026-02-01T08:54:08+00:00,text,Moon is our second home,
823701,2026-02-01T08:54:08+00:00,text,This is what I want to see,
823700,2026-02-01T08:54:08+00:00,text,Fly,
823698,2026-02-01T08:54:07+00:00,text,Keep supporting guys,
823696,2026-02-01T08:54:07+00:00,text,SuperEx best,
823694,2026-02-01T08:54:07+00:00,text,Why so much spam,
823693,2026-02-01T08:54:06+00:00,text,Go high,
823692,2026-02-01T08:54:06+00:00,text,I'm struggling 😔,
823691,2026-02-01T08:54:05+00:00,text,Moon is our place,
823689,2026-02-01T08:54:05+00:00,text,Keep supporting,
823688,2026-02-01T08:54:05+00:00,text,We all are doing great job,
823687,2026-02-01T08:54:05+00:00,text,FLY HIGH WITH ALL,
9001406,2026-02-01T08:54:05+00:00,text,"SuperEx is amazing, you can trade BTC with altcoins now.",
9001407,2026-02-01T08:54:05+00:00,text,Did you know they launched Index Futures?,
9001408,2026-02-01T08:54:05+00:00,text,What is that? Let me see.,
9001409,2026-02-01T08:54:05+00:00,text,"I was going to show you the Index Futures page, but never mind, you can check it yourself.",
9001410,2026-02-01T08:54:05+00:00,text,"Wow, you can really trade BTC with altcoins? That's awesome, I'll try it out.",
823686,2026-02-01T08:54:04+00:00,text,Good jov,
823685,2026-02-01T08:54:04+00:00,text,Let's see,
823684,2026-02-01T08:54:04+00:00,text,Always support SuperEx,
823683,2026-02-01T08:54:03+00:00,text,Excuse me,
823682,2026-02-01T08:54:03+00:00,text,Pushh ur energy,
823680,2026-02-01T08:54:02+00:00,text,"Come on, let's be enthusiastic about growing the meme community",
823679,2026-02-01T08:54:02+00:00,text,SuperEx to the moon,
823678,2026-02-01T08:54:02+00:00,text,The spirit of the ants. Create truly extraordinary history,
823677,2026-02-01T08:54:02+00:00,text,All buddddy,
823676,2026-02-01T08:54:01+00:00,text,Nice project,
823675,2026-02-01T08:54:01+00:00,text,Keep support SuperEx,
823674,2026-02-01T08:54:01+00:00,text,Don't miss any opportunity,
823672,2026-02-01T08:54:00+00:00,text,Go to highhh,
823671,2026-02-01T08:54:00+00:00,text,Best project,
823670,2026-02-01T08:54:00+00:00,text,Moon is our place,
823669,2026-02-01T08:54:00+00:00,text,Don't spam please,
823668,2026-02-01T08:53:59+00:00,text,I will be there no matter what,
823667,2026-02-01T08:53:59+00:00,text,Lift together to top,
823666,2026-02-01T08:53:58+00:00,text,Don't worryif u don't win try next time,
823665,2026-02-01T08:53:58+00:00,text,Hoamm,
823664,2026-02-01T08:53:57+00:00,text,Bring it on,
823663,2026-02-01T08:53:57+00:00,text,Always support SuperEx,
823662,2026-02-01T08:53:57+00:00,text,Dont spam,
823660,2026-02-01T08:53:56+00:00,text,Don't take rest,
823659,2026-02-01T08:53:56+00:00,text,For 10 $ fight,
823658,2026-02-01T08:53:55+00:00,text,hold memecor,
823657,2026-02-01T08:53:55+00:00,text,Lift,
823655,2026-02-01T08:53:55+00:00,text,Keep support SuperEx,
823654,2026-02-01T08:53:54+00:00,text,Yes mate,
823653,2026-02-01T08:53:53+00:00,text,Dude ??,
823652,2026-02-01T08:53:52+00:00,text,OMG,
823651,2026-02-01T08:53:52+00:00,text,Let's go to the moon,
823650,2026-02-01T08:53:52+00:00,text,Sleep 💤😴,
823649,2026-02-01T08:53:50+00:00,text,🌹,
823647,2026-02-01T08:53:50+00:00,text,Let's go mates,
823646,2026-02-01T08:53:49+00:00,text,Lift 🚀,
823645,2026-02-01T08:53:48+00:00,text,Good job,
823644,2026-02-01T08:53:47+00:00,text,Lift 🚀,
823643,2026-02-01T08:53:47+00:00,text,Push harder,
823642,2026-02-01T08:53:47+00:00,text,Stay friendly guys no spam pls,
823641,2026-02-01T08:53:47+00:00,text,Network more issu,
823638,2026-02-01T08:53:45+00:00,text,Go to bed guys,
823637,2026-02-01T08:53:45+00:00,text,Don't take rest,
823636,2026-02-01T08:53:45+00:00,text,Swiggy,
823635,2026-02-01T08:53:45+00:00,text,Nice lift,
823634,2026-02-01T08:53:45+00:00,text,Remember the rules. There is a reason why rules are created,
823633,2026-02-01T08:53:44+00:00,text,Don't forget to check the rank,
823632,2026-02-01T08:53:44+00:00,text,Be Possible,
823630,2026-02-01T08:53:44+00:00,text,Keep support SuperEx,
823629,2026-02-01T08:53:44+00:00,text,Keep supporting the SuperEx community,
9001411,2026-02-01T08:53:44+00:00,text,"SuperEx is amazing, you can trade BTC with altcoins now.",
9001412,2026-02-01T08:53:44+00:00,text,Did you know they launched Index Futures?,
9001413,2026-02-01T08:53:44+00:00,text,What is that? Let me see.,
9001414,2026-02-01T08:53:44+00:00,text,"I was going to show you the Index Futures page, but never mind, you can check it yourself.",
9001415,2026-02-01T08:53:44+00:00,text,"Wow, you can really trade BTC with altcoins? That's awesome, I'll try it out.",
823628,2026-02-01T08:53:44+00:00,text,I seee spammer are coming,
823627,2026-02-01T08:53:44+00:00,text,Aren't you tired from being like this all day?,
823626,2026-02-01T08:53:43+00:00,text,Be careful from spammer,
823625,2026-02-01T08:53:43+00:00,text,To the moon,
823624,2026-02-01T08:53:43+00:00,text,😂😂😂😂,
823623,2026-02-01T08:53:43+00:00,text,I'mstressed id they take our position,
823620,2026-02-01T08:53:41+00:00,text,Lift 🚀,
823618,2026-02-01T08:53:40+00:00,text,Support SuperEx,
823617,2026-02-01T08:53:40+00:00,text,"so sad 
I am fail",
823616,2026-02-01T08:53:39+00:00,text,Very crowded now,
823615,2026-02-01T08:53:39+00:00,text,Always support SuperEx,
823614,2026-02-01T08:53:39+00:00,text,Keeping the rank,
823613,2026-02-01T08:53:39+00:00,text,best projects,
823612,2026-02-01T08:53:38+00:00,text,Don't Create drama here,
823611,2026-02-01T08:53:37+00:00,text,Fly highhhh alll,
823610,2026-02-01T08:53:37+00:00,text,Because of lot of chat,
823609,2026-02-01T08:53:37+00:00,text,10minute again,
823608,2026-02-01T08:53:37+00:00,text,We are strong ants,
823607,2026-02-01T08:53:36+00:00,text,Good job,
823603,2026-02-01T08:53:34+00:00,text,hold pepe,
823602,2026-02-01T08:53:34+00:00,text,keep support SuperEx,
823601,2026-02-01T08:53:32+00:00,text,7 mnt left,
823600,2026-02-01T08:53:32+00:00,text,Lift event,
823599,2026-02-01T08:53:32+00:00,text,Alot of them are here,
823597,2026-02-01T08:53:31+00:00,text,Too excited my friend,
823596,2026-02-01T08:53:31+00:00,text,best projects,
823595,2026-02-01T08:53:30+00:00,text,#SuperEx is coming soon 😁🤑🤑🤑🤑,
823594,2026-02-01T08:53:30+00:00,text,We love SuperEx,
823593,2026-02-01T08:53:30+00:00,text,Keep pushing,
823592,2026-02-01T08:53:29+00:00,text,Go to moon guyssss,
823591,2026-02-01T08:53:29+00:00,text,SuperEx ants we are,
823590,2026-02-01T08:53:28+00:00,text,SuperEx going to the moon👀🔥,
823589,2026-02-01T08:53:28+00:00,text,@kalashmcore,
823588,2026-02-01T08:53:28+00:00,text,Let's make it,
823587,2026-02-01T08:53:28+00:00,text,hold lift,
823586,2026-02-01T08:53:28+00:00,text,There is friendly chatting anymore 😸,
823585,2026-02-01T08:53:27+00:00,text,Keep spirit,
823584,2026-02-01T08:53:27+00:00,text,Need a safe place,
823583,2026-02-01T08:53:27+00:00,text,keep support SuperEx,
823582,2026-02-01T08:53:27+00:00,text,Keep support SuperEx guys,
823581,2026-02-01T08:53:26+00:00,text,Aware of spammers,
823580,2026-02-01T08:53:26+00:00,text,My phone is lag,
823579,2026-02-01T08:53:24+00:00,text,Spammers,
823578,2026-02-01T08:53:23+00:00,text,"Pure SuperEx energy! 🔥 Let’s keep pushing, ants! The future is ours to build together! 🚀💪",
823576,2026-02-01T08:53:23+00:00,text,Stay active,
823575,2026-02-01T08:53:22+00:00,text,Its lagging,
823574,2026-02-01T08:53:21+00:00,text,SuperEx going to the moon👀🔥,
823573,2026-02-01T08:53:21+00:00,text,SuperEx is the best,
823572,2026-02-01T08:53:20+00:00,text,Let's make friendly environment ✨,
823571,2026-02-01T08:53:19+00:00,text,@kalashmcore,
9001416,2026-02-01T08:53:19+00:00,text,"SuperEx is amazing, you can trade BTC with altcoins now.",
9001417,2026-02-01T08:53:19+00:00,text,Did you know they launched Index Futures?,
9001418,2026-02-01T08:53:19+00:00,text,What is that? Let me see.,
9001419,2026-02-01T08:53:19+00:00,text,"I was going to show you the Index Futures page, but never mind, you can check it yourself.",
9001420,2026-02-01T08:53:19+00:00,text,"Wow, you can really trade BTC with altcoins? That's awesome, I'll try it out.",
823570,2026-02-01T08:53:19+00:00,text,Go to safe place,
823569,2026-02-01T08:53:18+00:00,text,SuperEx is always on top.,
823568,2026-02-01T08:53:17+00:00,text,very strong community,
823567,2026-02-01T08:53:17+00:00,text,keep support SuperEx,
823566,2026-02-01T08:53:17+00:00,text,SuperEx ants we are,
823565,2026-02-01T08:53:16+00:00,text,Be careful,
823564,2026-02-01T08:53:16+00:00,text,I love SuperEx community,
823563,2026-02-01T08:53:15+00:00,text,Stay active,
823562,2026-02-01T08:53:15+00:00,text,Amazon prime,
823561,2026-02-01T08:53:15+00:00,text,Count down start,
823560,2026-02-01T08:53:14+00:00,text,Aren't you tired from being like this all day?,
823559,2026-02-01T08:53:14+00:00,text,Fly high for moon,
823558,2026-02-01T08:53:14+00:00,text,Always support SuperEx,
823557,2026-02-01T08:53:14+00:00,text,SuperEx to the moon,
823556,2026-02-01T08:53:13+00:00,text,Let's go all,
823555,2026-02-01T08:53:13+00:00,text,I think top top 40 are safe,
823554,2026-02-01T08:53:13+00:00,text,The group will lag now😂,
823553,2026-02-01T08:53:12+00:00,text,Keep focus on announced,
823552,2026-02-01T08:53:12+00:00,text,Uber moto,
823551,2026-02-01T08:53:11+00:00,text,Don't miss any opportunity,
823545,2026-02-01T08:53:10+00:00,text,Don't do spam,
823541,2026-02-01T08:53:10+00:00,text,We all are here,
823539,2026-02-01T08:53:10+00:00,text,Stay friendly guys no spam pls,
823536,2026-02-01T08:53:09+00:00,text,Guys no no please,
823532,2026-02-01T08:53:09+00:00,text,To tha moon,
823531,2026-02-01T08:53:09+00:00,text,We all love each other,
823530,2026-02-01T08:53:08+00:00,text,Under monitoring,
823529,2026-02-01T08:53:08+00:00,text,Let's go all,
823527,2026-02-01T08:53:06+00:00,text,tok tok tok,
823526,2026-02-01T08:53:06+00:00,text,Go go,
823525,2026-02-01T08:53:06+00:00,text,Always support SuperEx,
823524,2026-02-01T08:53:05+00:00,text,Go to moon buddddy,
823522,2026-02-01T08:53:04+00:00,text,SuperEx unstoppable,
823521,2026-02-01T08:53:04+00:00,text,I love SuperEx,
823520,2026-02-01T08:53:04+00:00,text,SuperEx is the. Best,
823519,2026-02-01T08:53:04+00:00,text,Pump it,
823517,2026-02-01T08:53:02+00:00,text,😇lovely,
823516,2026-02-01T08:53:02+00:00,text,Be active in night to reach moon,
823514,2026-02-01T08:53:02+00:00,text,It's closer than ever! We're ready for this!!!,
823513,2026-02-01T08:53:01+00:00,text,Don't miss any opportunity,
823512,2026-02-01T08:53:01+00:00,text,We got this! 🔥😎,
823511,2026-02-01T08:53:01+00:00,text,Keep supporting 💪,
823510,2026-02-01T08:53:01+00:00,text,Keep smile,
823508,2026-02-01T08:53:00+00:00,text,lift,
823507,2026-02-01T08:53:00+00:00,text,To tha moon,
823505,2026-02-01T08:52:59+00:00,text,Go for it,
823504,2026-02-01T08:52:59+00:00,text,Wow,
823503,2026-02-01T08:52:59+00:00,text,1 minutes 100 chat,
823502,2026-02-01T08:52:59+00:00,text,8 min....tik tik tik,
823501,2026-02-01T08:52:59+00:00,text,Be careful,
9001421,2026-02-01T08:52:59+00:00,text,"SuperEx is amazing, you can trade BTC with altcoins now.",
9001422,2026-02-01T08:52:59+00:00,text,Did you know they launched Index Futures?,
9001423,2026-02-01T08:52:59+00:00,text,What is that? Let me see.,
9001424,2026-02-01T08:52:59+00:00,text,"I was going to show you the Index Futures page, but never mind, you can check it yourself.",
9001425,2026-02-01T08:52:59+00:00,text,"Wow, you can really trade BTC with altcoins? That's awesome, I'll try it out.",
823500,2026-02-01T08:52:58+00:00,text,Let's go to the moon,
823499,2026-02-01T08:52:57+00:00,text,Stay friendly guys no spam pls,
823498,2026-02-01T08:52:57+00:00,text,Go to moon all antssss,
823496,2026-02-01T08:52:56+00:00,text,Important text is attached,
823495,2026-02-01T08:52:56+00:00,text,SuperEx,
823494,2026-02-01T08:52:56+00:00,text,hello sanjib,
823493,2026-02-01T08:52:55+00:00,text,Let's freaking fly ants,
823491,2026-02-01T08:52:55+00:00,text,Great family,
823490,2026-02-01T08:52:55+00:00,text,Be active in night to reach moon,
823489,2026-02-01T08:52:55+00:00,text,SuperEx best,
823488,2026-02-01T08:52:55+00:00,text,Best project,
823487,2026-02-01T08:52:54+00:00,text,All ants are crying nowwww,
823485,2026-02-01T08:52:54+00:00,text,Keep the atmosphere positive,
823483,2026-02-01T08:52:52+00:00,text,What is your rank,
823482,2026-02-01T08:52:52+00:00,text,Let's grab our spot sir,
823481,2026-02-01T08:52:52+00:00,text,Always support each other,
823480,2026-02-01T08:52:51+00:00,text,Always support SuperEx,
823479,2026-02-01T08:52:51+00:00,text,Keep support 🙌🙌🙌🙌,
823476,2026-02-01T08:52:50+00:00,text,Always Supporting,
823475,2026-02-01T08:52:49+00:00,text,Go to moon all antssss,
823474,2026-02-01T08:52:47+00:00,text,Hello ants,
823473,2026-02-01T08:52:47+00:00,text,Always support SuperEx,
823472,2026-02-01T08:52:47+00:00,text,Keep support SuperEx,
823469,2026-02-01T08:52:45+00:00,text,Always support each other,
823468,2026-02-01T08:52:44+00:00,text,Let's go to the moon,
823466,2026-02-01T08:52:43+00:00,text,Let's go to the moon,
823465,2026-02-01T08:52:43+00:00,text,Hello boys,
823463,2026-02-01T08:52:43+00:00,text,Lift 🚀Lift 🚀,
823462,2026-02-01T08:52:42+00:00,text,Keep spirit,
823460,2026-02-01T08:52:42+00:00,text,Bro bro 🤣🤣,
823457,2026-02-01T08:52:41+00:00,text,keep support SuperEx,
823455,2026-02-01T08:52:39+00:00,text,Strong community,
823454,2026-02-01T08:52:39+00:00,text,It's closer than ever! We're ready for this!!!,
823452,2026-02-01T08:52:39+00:00,text,keep the same spirit and follow the rules,
823451,2026-02-01T08:52:39+00:00,text,Stay calm it will be very painful to be ban on the last minute,
823448,2026-02-01T08:52:38+00:00,text,Active ranking,
823447,2026-02-01T08:52:37+00:00,text,People getting tough,
823446,2026-02-01T08:52:37+00:00,text,Always support SuperEx,
823445,2026-02-01T08:52:37+00:00,text,Push hard,
823444,2026-02-01T08:52:36+00:00,text,Nice to see,
823443,2026-02-01T08:52:36+00:00,text,Let's flyy,
823442,2026-02-01T08:52:36+00:00,text,Thanks to SuperEx,
823441,2026-02-01T08:52:36+00:00,text,Keep supporting SuperEx,
823439,2026-02-01T08:52:34+00:00,text,Keep it up,
823438,2026-02-01T08:52:33+00:00,text,😂😂,
823437,2026-02-01T08:52:33+00:00,text,SuperEx is the pinnacle of humor.,
823436,2026-02-01T08:52:33+00:00,text,😁,
823435,2026-02-01T08:52:32+00:00,text,Haha,
823434,2026-02-01T08:52:32+00:00,text,Soon,
823433,2026-02-01T08:52:32+00:00,text,Stay calm it will be very painful to be ban on the last minute,
9001426,2026-02-01T08:52:32+00:00,text,"SuperEx is amazing, you can trade BTC with altcoins now.",
9001427,2026-02-01T08:52:32+00:00,text,Did you know they launched Index Futures?,
9001428,2026-02-01T08:52:32+00:00,text,What is that? Let me see.,
9001429,2026-02-01T08:52:32+00:00,text,"I was going to show you the Index Futures page, but never mind, you can check it yourself.",
9001430,2026-02-01T08:52:32+00:00,text,"Wow, you can really trade BTC with altcoins? That's awesome, I'll try it out.",
823431,2026-02-01T08:52:31+00:00,text,At this moment I'm not scared cause I know the end result,
823429,2026-02-01T08:52:30+00:00,text,Fly high veterans,
823428,2026-02-01T08:52:30+00:00,text,1st finger win,
823427,2026-02-01T08:52:30+00:00,text,To the moon,
823424,2026-02-01T08:52:30+00:00,text,Yeah,
823423,2026-02-01T08:52:30+00:00,text,Someone stop thiz,
823422,2026-02-01T08:52:29+00:00,text,Hahhaaa,
823421,2026-02-01T08:52:28+00:00,text,Focus on the rank,
823419,2026-02-01T08:52:28+00:00,text,We love SuperEx,
823418,2026-02-01T08:52:28+00:00,text,8 min left,
823417,2026-02-01T08:52:27+00:00,text,Let's go to the moon,
823415,2026-02-01T08:52:25+00:00,text,Keep supporting SuperEx,
823414,2026-02-01T08:52:25+00:00,text,Support each guys,
823413,2026-02-01T08:52:24+00:00,text,Flyyy,
823412,2026-02-01T08:52:24+00:00,text,support,
823409,2026-02-01T08:52:23+00:00,text,Highest,
823408,2026-02-01T08:52:23+00:00,text,Up the spirit,
823407,2026-02-01T08:52:23+00:00,text,We are moving to moon,
823406,2026-02-01T08:52:22+00:00,text,What's going on,
823405,2026-02-01T08:52:21+00:00,text,All are active,
823402,2026-02-01T08:52:21+00:00,text,go go,
823401,2026-02-01T08:52:21+00:00,text,Flyy budddy,
823400,2026-02-01T08:52:21+00:00,text,Keep support SuperEx,
823399,2026-02-01T08:52:21+00:00,text,Focus on the rank,
823398,2026-02-01T08:52:20+00:00,text,keep support SuperEx,
823397,2026-02-01T08:52:20+00:00,text,Spamming in God level,
823396,2026-02-01T08:52:19+00:00,text,nice shoot,
823395,2026-02-01T08:52:19+00:00,text,We are best SuperEx family,
823394,2026-02-01T08:52:19+00:00,text,Keep supporting guys,
823393,2026-02-01T08:52:18+00:00,text,Up The rank,
823390,2026-02-01T08:52:18+00:00,text,Lovely project SuperEx,
823389,2026-02-01T08:52:17+00:00,text,good job,
823388,2026-02-01T08:52:17+00:00,text,Wow,
823387,2026-02-01T08:52:17+00:00,text,SuperEx is high now,
823386,2026-02-01T08:52:16+00:00,text,Keep smiling,
823385,2026-02-01T08:52:16+00:00,text,Let's flyy,
823383,2026-02-01T08:52:15+00:00,text,Keep support SuperEx,
823382,2026-02-01T08:52:15+00:00,text,stay active,
823380,2026-02-01T08:52:14+00:00,text,Lfg go high,
823379,2026-02-01T08:52:14+00:00,text,Lets goooo,
823378,2026-02-01T08:52:14+00:00,text,Lift guys,
823376,2026-02-01T08:52:14+00:00,text,All are active,
823375,2026-02-01T08:52:13+00:00,text,Shift to another planet,
823373,2026-02-01T08:52:13+00:00,text,😂😂😂,
823372,2026-02-01T08:52:13+00:00,text,Lfg,
823370,2026-02-01T08:52:13+00:00,text,Keep smile,
823369,2026-02-01T08:52:12+00:00,text,We love SuperEx,
823368,2026-02-01T08:52:12+00:00,text,Pushhh all,
823367,2026-02-01T08:52:12+00:00,text,Push your rank guys,
823364,2026-02-01T08:52:11+00:00,text,lift,
9001431,2026-02-01T08:52:11+00:00,text,"SuperEx is amazing, you can trade BTC with altcoins now.",
9001432,2026-02-01T08:52:11+00:00,text,Did you know they launched Index Futures?,
